foot_contact_forces
"charlotte-sim repo hash: 285c2e63cd2012460361b0b2d03a480efe92828f WARNING: charlotte-sim git repo was NOT clean, it may have changes not captured as of this hash!"
charlotte-description repo hash: 58b78b6450979467e648200be8d12d1950012a35
Units: N
Time,MR_Fx,MR_Fy,MR_Fz,BR_Fx,BR_Fy,BR_Fz,FL_Fx,FL_Fy,FL_Fz,ML_Fx,ML_Fy,ML_Fz,BL_Fx,BL_Fy,BL_Fz,FR_Fx,FR_Fy,FR_Fz
1.899,7.70977912994643,-2.556127734482047,-334.6718566194179,nan,nan,nan,nan,nan,nan,-5.4102463574599495,4.396163309404398,-288.48828065894975,-1.9683866449916982,-1.5889663488829475,-319.701304695082,-2.019833497241255,-0.020686094172400582,-271.1019257750027
1.9000000000000001,7.708734829218043,-2.5547504185620493,-334.5961961443446,nan,nan,nan,nan,nan,nan,-5.41289751487815,4.395643037011611,-288.56146952912695,-1.9655767251505023,-1.5904747112353477,-319.6107995509728,-2.014577465113188,-0.020046841143381934,-271.1909262112795
1.901,7.707702463299655,-2.553353740818043,-334.52057499151124,nan,nan,nan,nan,nan,nan,-5.415553206429774,4.395112339339082,-288.6346292229447,-1.9627502304512334,-1.5919967214702377,-319.52029245407294,-2.009258108062939,-0.019404199875016414,-271.27994811214586
1.9020000000000001,7.706681954340062,-2.551937912307144,-334.44499308521205,nan,nan,nan,nan,nan,nan,-5.418213428564503,4.394571227405761,-288.70776001817205,-1.9599072989585786,-1.593532243227613,-319.4297835810095,-2.003875930048711,-0.01875819249759058,-271.3689914538753
1.903,7.705673223404343,-2.550503144391146,-334.3694503344391,nan,nan,nan,nan,nan,nan,-5.4208781779052275,4.394019711540932,-288.78086218101214,-1.9570480688513077,-1.5950811407882937,-319.33927310140285,-1.9984314360006754,-0.01810884087029527,-271.45805619438454
1.9040000000000001,7.704676190640384,-2.5490496487211605,-334.29394663375365,nan,nan,nan,nan,nan,nan,-5.423547451506381,4.393457801519451,-288.8539359676894,-1.9541726780646522,-1.596643278288189,-319.24876117775307,-1.9929251322184731,-0.01745616711182062,-271.54714227520014
1.905,7.703690633829584,-2.547577639991996,-334.2184819489421,nan,nan,nan,nan,nan,nan,-5.426221499064966,4.392885509924967,-288.92698192711316,-1.9512812935615211,-1.5982185260809187,-319.1582478037897,-1.9873575047016876,-0.016800200754926792,-271.6362493991978
1.9060000000000001,7.702716765799017,-2.546087323765732,-334.14305599558367,nan,nan,nan,nan,nan,nan,-5.428899788043876,4.392302835858419,-288.999999732465,-1.9483739927226003,-1.599806737391359,-319.06773342906797,-1.9817291078107335,-0.016140948929416542,-271.7253778975633
1.90625,7.701754351117405,-2.5445789173636557,-334.06766868776833,nan,nan,nan,nan,nan,nan,-5.4315825992278315,4.3917097982735065,-289.0729898360647,-1.9454509458862166,-1.601407781666895,-318.9772180779013,-1.9760404300277743,-0.015478440059431274,-271.8145275158524
1.907,7.701754351117405,-2.5445789173636557,-334.06766868776833,nan,nan,nan,nan,nan,nan,-5.4315825992278315,4.3917097982735065,-289.0729898360647,-1.9454509458862166,-1.601407781666895,-318.9772180779013,-1.9760404300277743,-0.015478440059431274,-271.8145275158524
1.9080000000000001,7.700803305620269,-2.5430526328507237,-333.99231988077827,nan,nan,nan,nan,nan,nan,-5.434269926467172,4.391106403422269,-289.1459525031887,-1.9425122914539537,-1.6030215241804409,-318.8867018660952,-1.9702919854609349,-0.014812697096535479,-271.90369811763185
1.909,7.69986354551056,-2.5415086827693254,-333.91700941239964,nan,nan,nan,nan,nan,nan,-5.436961766220042,4.390492659735916,-289.21888796148835,-1.939558167605464,-1.6046478297317281,-318.796184919115,-1.9644842894766332,-0.014143742353608144,-271.99288958165596
1.9100000000000001,7.698934986402021,-2.539947279749138,-333.84173710999147,nan,nan,nan,nan,nan,nan,-5.439658115484518,4.3898685758443525,-289.29179642791365,-1.9365887128837218,-1.6062865635440868,-318.70566735915367,-1.9586178589021301,-0.01347159817314367,-272.0821017831703
1.911,7.6980175432923215,-2.538368636848771,-333.7665027923628,nan,nan,nan,nan,nan,nan,-5.442358971260675,4.3892341606393055,-289.36467811387445,-1.933604065651442,-1.607937590582955,-318.6151493032405,-1.9526932116698958,-0.012796287016800838,-272.1713345911879
1.9120000000000001,7.697111130647174,-2.5367729666477805,-333.6913062715913,nan,nan,nan,nan,nan,nan,-5.445064330676036,4.388589423075361,-289.43753322784886,-1.9306043644055475,-1.609600775878328,-318.52463086191267,-1.9467108670670206,-0.012117831405585098,-272.26058786739446
1.913,7.696215662375217,-2.535160482039497,-333.61614735110334,nan,nan,nan,nan,nan,nan,-5.447774190644695,4.387934372009214,-289.510361973284,-1.9275897479117197,-1.6112759849401495,-318.4341121424158,-1.9406713453667908,-0.011436253834407174,-272.34986146952434
1.9140000000000001,7.695331051670223,-2.5335313957932177,-333.541025827427,nan,nan,nan,nan,nan,nan,-5.450488547812177,4.387269016624166,-289.58316454985174,-1.9245603547823584,-1.6129630829887072,-318.34359324772737,-1.934575167619676,-0.0107515771826155,-272.4391552505676
1.915,7.694457211406446,-2.5318859206664057,-333.4659414917634,nan,nan,nan,nan,nan,nan,-5.453207399028178,4.386593366118742,-289.6559411553087,-1.921516323869218,-1.6146619355062435,-318.2530742758397,-1.9284228555588636,-0.010063824198920143,-272.52846905842483
1.9160000000000001,7.693594053850599,-2.530224269201292,-333.3908941299296,nan,nan,nan,nan,nan,nan,-5.455930741074186,4.385907429987757,-289.7286919849903,-1.9184577940259468,-1.616372408138057,-318.16255532066697,-1.9222149313401193,-0.009373017756334178,-272.6178027369726
1.917,7.692741490936228,-2.52854665397414,-333.31588352256506,nan,nan,nan,nan,nan,nan,-5.458658570128785,4.3852112178270755,-289.8014172317003,-1.91538490425815,-1.6180943665093244,-318.07203647253675,-1.9159519174943493,-0.008679180835092544,-272.70715612669756
1.9180000000000001,7.6918994340460305,-2.526853287355215,-333.24090944576955,nan,nan,nan,nan,nan,nan,-5.461390882702912,4.384504739296607,-289.8741170865637,-1.9122977935563557,-1.6198276765483801,-317.981517818451,-1.9096343369169881,-0.007982336544701473,-272.79652906491054
1.919,7.691067794188908,-2.525144381720653,-333.1659716714651,nan,nan,nan,nan,nan,nan,-5.464127675054413,4.383788004574018,-289.94679173891234,-1.9091966009119907,-1.6215722041866174,-317.89099944206157,-1.9032627123372092,-0.00728250809329329,-272.8859213860351
1.92,7.690246481915346,-2.5234201489743135,-333.0910699676317,nan,nan,nan,nan,nan,nan,-5.466868943268363,4.383061023778343,-290.019441376722,-1.9060814655408265,-1.623327815564655,-317.8004814242663,-1.8968375666527308,-0.006579718760386513,-272.9753329221451
1.921,7.689435407422736,-2.5216808013050893,-333.01620409936936,nan,nan,nan,nan,nan,nan,-5.469614683598262,4.382323807289324,-290.0920661872997,-1.9029525265833025,-1.6250943767769503,-317.70996384273934,-1.89035942263068,-0.0058739918888087465,-273.0647635025514
1.921875,7.688634480548824,-2.519926550317862,-332.94137382762074,nan,nan,nan,nan,nan,nan,-5.472364891728957,4.381576365816187,-290.1646663557478,-1.8998099232909715,-1.6268717543442937,-317.61944677347526,-1.8838288028287171,-0.00516535094357878,-273.15421295550175
1.922,7.688634480548824,-2.519926550317862,-332.94137382762074,nan,nan,nan,nan,nan,nan,-5.472364891728957,4.381576365816187,-290.1646663557478,-1.8998099232909715,-1.6268717543442937,-317.61944677347526,-1.8838288028287171,-0.00516535094357878,-273.15421295550175
1.923,7.687843610716254,-2.5181576076012155,-332.866578910543,nan,nan,nan,nan,nan,nan,-5.47511956341844,4.380818709939295,-290.23724206648785,-1.8966537948745266,-1.6286598149297045,-317.5289302903542,-1.8772462295056573,-0.004453819511659353,-273.243681107588
1.924,7.687062707083437,-2.5163741845253638,-332.7918191037316,nan,nan,nan,nan,nan,nan,-5.477878694284935,4.380050851127912,-290.30979350329636,-1.8934842805323249,-1.6304584249799845,-317.4384144649368,-1.8706122245588268,-0.0037394211382173626,-273.3331677838715
1.925,7.686291678444359,-2.51457649222776,-332.71709416032843,nan,nan,nan,nan,nan,nan,-5.480642279844726,4.379272800449647,-290.3823208494357,-1.8903015196592787,-1.632267451607872,-317.3478993668681,-1.863927309578318,-0.003022179529578888,-273.42267280792885
1.926,7.685530433284279,-2.512764741396623,-332.64240383133216,nan,nan,nan,nan,nan,nan,-5.483410315417815,4.378484569406078,-290.4548242875728,-1.8871056515241373,-1.6340867618288817,-317.25738506412995,-1.8571920054539912,-0.0023021185919978797,-273.5121960024407
1.927,7.684778879733956,-2.510939142864819,-332.5677478656322,nan,nan,nan,nan,nan,nan,-5.486182796356867,4.377686169793768,-290.52730400008784,-1.8838968153191902,-1.6359162228956297,-317.16687162309483,-1.8504068327282093,-0.0015792620851071018,-273.60173718905907
1.928,7.684036925738082,-2.5090999067380326,-332.4931260103071,nan,nan,nan,nan,nan,nan,-5.488959717685864,4.376877613609025,-290.5997601691181,-1.880675150421611,-1.6377557022976923,-317.07635910882715,-1.8435723112745028,-0.0008536340152962113,-273.69129618888024
1.929,7.683304478918166,-2.507247243176507,-332.41853801065514,nan,nan,nan,nan,nan,nan,-5.491741074478381,4.376058913221339,-290.67219297648944,-1.8774407960750021,-1.6396050677133114,-316.9858475850353,-1.8366889603108905,-0.00012525828826193632,-273.7808728221538
1.93,7.6825814465332245,-2.5053813619323733,-332.34398361061636,nan,nan,nan,nan,nan,nan,-5.494526861525283,4.375230080888972,-290.7446026041393,-1.87419389152363,-1.6414641870100635,-316.89533711427777,-1.8297572985451567,0.0006058408331635944,-273.8704669088618
1.931,7.681867735819165,-2.5035024722540475,-332.26946255251016,nan,nan,nan,nan,nan,nan,-5.497317073612791,4.374391129419027,-290.81698923377184,-1.8709345759176659,-1.6433329282919977,-316.8048277580143,-1.822777843822719,0.0013396394207177086,-273.9600782684614
1.932,7.68116325355129,-2.5016107831788923,-332.19497457758064,nan,nan,nan,nan,nan,nan,-5.500111705310211,4.373542071770378,-290.88935304732263,-1.8676629884831808,-1.6452111598046475,-316.71431957685377,-1.8157511132407564,0.0020761131087368846,-274.04970672022586
1.933,7.680467906377521,-2.49970650370071,-332.1205194258003,nan,nan,nan,nan,nan,nan,-5.502910751209805,4.372682921150495,-290.96169422686523,-1.8643792682887348,-1.647098750315595,-316.6238126304106,-1.8086776231813038,0.0028152375286362766,-274.1393520832544
1.934,7.679781600714326,-2.497789841842441,-332.0460968362132,nan,nan,nan,nan,nan,nan,-5.505714205577909,4.371813690931851,-291.034012954508,-1.8610835543497526,-1.648995568519632,-316.5333069776116,-1.8015578892741442,0.0035569885618523494,-274.2290141765689
1.935,7.679104242751379,-2.495861005741446,-331.97170654685755,nan,nan,nan,nan,nan,nan,-5.508522062748607,4.370934394715136,-291.1063094128211,-1.8577759857759475,-1.6509014834432825,-316.4428026766052,-1.7943924261108923,0.004301341654518596,-274.318692819149
1.936,7.678435738562268,-2.4939202029014123,-331.897348294889,nan,nan,nan,nan,nan,nan,-5.511334316847364,4.370045046527697,-291.17858378444356,-1.854456701405968,-1.6528163644208504,-316.35229978492805,-1.7871817476407734,0.005048272404148932,-274.40838783003335
1.937,7.677775993920549,-2.491967640432291,-331.82302181688186,nan,nan,nan,nan,nan,nan,-5.514150961801868,4.369145660478289,-291.2508362525429,-1.851125839974386,-1.6547400810229957,-316.2617983595256,-1.7799263668587049,0.005797756347097792,-274.49809902851035
1.9375,7.677124914459611,-2.4900035252843553,-331.748726848584,nan,nan,nan,nan,nan,nan,-5.516971991429701,4.368236250855727,-291.32306700049315,-1.8477835403624878,-1.6566725031520075,-316.1712984568095,-1.772626795779796,0.006549768849030827,-274.58782623393
1.938,7.677124914459611,-2.4900035252843553,-331.748726848584,nan,nan,nan,nan,nan,nan,-5.516971991429701,4.368236250855727,-291.32306700049315,-1.8477835403624878,-1.6566725031520075,-316.1712984568095,-1.772626795779796,0.006549768849030827,-274.58782623393
1.939,7.676482405752653,-2.488028063547626,-331.6744631252043,nan,nan,nan,nan,nan,nan,-5.519797399485609,4.367316832276643,-291.3952762121286,-1.8444299410950358,-1.6586135008279947,-316.0808001327337,-1.7652835455957534,0.007304285295265098,-274.67756926603033
1.94,7.675848372965478,-2.4860414611941715,-331.60023038145084,nan,nan,nan,nan,nan,nan,-5.522627179700359,4.366387419685415,-291.46746407177295,-1.8410651807030602,-1.6605629445676728,-315.9903034428539,-1.7578971263941972,0.008061281048148353,-274.7673279447739
1.941,7.675222721470324,-2.4840439234791587,-331.5260283514446,nan,nan,nan,nan,nan,nan,-5.525461325434508,4.365448028099846,-291.5396307640524,-1.8376893976907718,-1.6625207048632005,-315.8998084423059,-1.7504680474149459,0.008820731532584208,-274.85710209045664
1.942,7.6746053561612655,-2.482035655387188,-331.4518567690784,nan,nan,nan,nan,nan,nan,-5.528299830196256,4.364498672877876,-291.61177647425484,-1.8343027301359105,-1.6644866530397762,-315.80931518587505,-1.7429968168069765,0.009582611798662549,-274.94689152394204
1.943,7.67399618197908,-2.4800168615104354,-331.3777153677292,nan,nan,nan,nan,nan,nan,-5.531142687214203,4.363539369500292,-291.68390138804966,-1.830905316353054,-1.666460660129458,-315.7188237280603,-1.735483941825171,0.010346897191138819,-275.0366960663174
1.944,7.673395103729696,-2.477987745655687,-331.3036038806067,nan,nan,nan,nan,nan,nan,-5.533989889565155,4.362570133721674,-291.75600569159525,-1.8274972942638992,-1.6684425978596356,-315.6283341230568,-1.7279299285101293,0.01111356288335118,-275.1265155392738
1.945,7.672802026057176,-2.475948511075332,-331.22952204053416,nan,nan,nan,nan,nan,nan,-5.536841430349658,4.361590981732259,-291.8280895715863,-1.8240788017153138,-1.6704323380459054,-315.5378464248778,-1.7203352818577373,0.01188258411839956,-275.21634976500684
1.946,7.672216853577916,-2.4738993608386117,-331.15546958023305,nan,nan,nan,nan,nan,nan,-5.539697302454688,4.360601929643188,-291.9001532152658,-1.820649976369405,-1.6724297530997096,-315.4473606872309,-1.7127005060331273,0.01265393578222187,-275.30619856634434
1.947,7.6716394907566485,-2.47184049730979,-331.08144623216026,nan,nan,nan,nan,nan,nan,-5.542557498660003,4.359602993938852,-291.9721968103541,-1.8172109558516312,-1.6744347154072448,-315.35687696369877,-1.7050261037313175,0.013427593167141741,-275.39606176651927
1.948,7.671069841978693,-2.469772122121127,-331.007451728724,nan,nan,nan,nan,nan,nan,-5.545422011572625,4.358594191357606,-292.0442205451816,-1.8137618773180482,-1.6764470980575705,-315.26639530766295,-1.697312576889671,0.01420353117861728,-275.4859391894786
1.949,7.670507811582201,-2.4676944365712896,-330.9334858021766,nan,nan,nan,nan,nan,nan,-5.548290833823269,4.357575538797993,-292.1162246084983,-1.8103028781120492,-1.6784667742231345,-315.1759157722156,-1.6895604259411363,0.014981724964537294,-275.57583065977684
1.95,7.669953303773845,-2.465607641316989,-330.85954818479985,nan,nan,nan,nan,nan,nan,-5.551163957796578,4.356547053481649,-292.18820918983107,-1.806834095049345,-1.6804936174702392,-315.0854384105009,-1.6817701504901121,0.015762149623721952,-275.66573600268396
1.951,7.669406222797792,-2.4635119363486853,-330.78563860872794,nan,nan,nan,nan,nan,nan,-5.554041375814753,4.35550875273277,-292.26017447892673,-1.803355665000625,-1.6825275018859367,-314.99496327542374,-1.6739422487599076,0.016544779912113377,-275.7556550439354
1.952,7.66886647277365,-2.46140752116412,-330.71175680617324,nan,nan,nan,nan,nan,nan,-5.556923080076051,4.354460654167082,-292.33212066634155,-1.7998677244728156,-1.6845683016529782,-314.9044904197611,-1.6660772179467027,0.017329590975007244,-275.8455876102304
1.953,7.66833395779661,-2.459294594506122,-330.63790250933573,nan,nan,nan,nan,nan,nan,-5.559809062642924,4.353402775633612,-292.40404794300053,-1.7963704098476863,-1.6866158915217984,-314.8140198961549,-1.6581755538890617,0.018116557724462523,-275.93553352880394
1.953125,7.667808581831951,-2.4571733547667645,-330.5640754533355,nan,nan,nan,nan,nan,nan,-5.562699316189763,4.35233513507028,-292.47595650367884,-1.792863857314613,-1.6886701465972305,-314.72355175438594,-1.6502377512329973,0.018905655041387973,-276.02549262448645
1.954,7.667808581831951,-2.4571733547667645,-330.5640754533355,nan,nan,nan,nan,nan,nan,-5.562699316189763,4.35233513507028,-292.47595650367884,-1.792863857314613,-1.6886701465972305,-314.72355175438594,-1.6502377512329973,0.018905655041387973,-276.02549262448645
1.955,7.66729024892325,-2.455043999326803,-330.4902753697323,nan,nan,nan,nan,nan,nan,-5.565593832111935,4.351257750917545,-292.5478465394287,-1.7893482027049503,-1.6907309423374095,-314.63308604774744,-1.6422643034240452,0.019696857983650805,-276.1154647269674
1.956,7.6667788631904505,-2.4529067251117813,-330.4165019892937,nan,nan,nan,nan,nan,nan,-5.5684926017928,4.35017064139318,-292.61971824099373,-1.7858235816018042,-1.692798154439334,-314.5426228302811,-1.6342557026341813,0.02049014128545495,-276.2054496674839
1.957,7.6662743286118396,-2.4507617283304155,-330.34275504440643,nan,nan,nan,nan,nan,nan,-5.57139561686566,4.3490738255100405,-292.6915718011159,-1.7822901294893394,-1.6948716592361244,-314.4521621545131,-1.6262124397087063,0.0212854800204513,-276.2954472766874
1.958,7.665776549179446,-2.448609204569846,-330.2690342678063,nan,nan,nan,nan,nan,nan,-5.5743028688237075,4.347967322120359,-292.7634074132887,-1.7787479815440161,-1.6969513331798898,-314.3617040727465,-1.6181350042783387,0.0220828490813949,-276.3854573856778
1.959,7.6652854289600425,-2.446449348573021,-330.1953393916179,nan,nan,nan,nan,nan,nan,-5.577214348961077,4.346851150337542,-292.8352252708543,-1.7751972725631169,-1.699037053383439,-314.27124863778164,-1.6100238846047996,0.022882223376240636,-276.4754798270256
1.96,7.664800871983973,-2.4442823545821377,-330.12167014763617,nan,nan,nan,nan,nan,nan,-5.580130048337963,4.345725329626132,-292.9070255669291,-1.7716381371861118,-1.7011286971458153,-314.1807959030603,-1.601879567545516,0.02368357785587186,-276.56551443485125
1.961,7.664322782292359,-2.442108415980436,-330.0480262707678,nan,nan,nan,nan,nan,nan,-5.583049958433872,4.3445898794352305,-292.97880849817716,-1.7680707098806832,-1.7032261423654698,-314.0903459189978,-1.5937025389050274,0.02448688734120822,-276.6555610409008
1.962,7.6638510638966295,-2.439927725656668,-329.97440749476414,nan,nan,nan,nan,nan,nan,-5.585974070232836,4.343444819629087,-293.0505742604306,-1.764495124608685,-1.7053292671893565,-313.99989873726054,-1.5854932828050503,0.0252921267836302,-276.7456194791526
1.963,7.66338562089482,-2.437740475484775,-329.9008135533848,nan,nan,nan,nan,nan,nan,-5.588902374596206,4.34229017016296,-293.12232304964374,-1.7609115152260746,-1.7074379504112573,-313.90945440961036,-1.5772522822708401,0.02609927110869836,-276.8356895846986
1.964,7.662926357550275,-2.435546856697065,-329.827244180678,nan,nan,nan,nan,nan,nan,-5.591834862424613,4.341125951232119,-293.19405506215764,-1.757320015176152,-1.7095520709652676,-313.8190129879322,-1.5689800186694274,0.026908295324304537,-276.92577119347214
1.965,7.6624731779177075,-2.4333470598457603,-329.7536991108626,nan,nan,nan,nan,nan,nan,-5.594771524344646,4.339952183242564,-293.26577049473644,-1.7537207576870832,-1.7116715084884728,-313.7285745238801,-1.5606769721178322,0.027719174283507547,-277.0158641422172
1.966,7.662025986280088,-2.431141274729241,-329.68017807850714,nan,nan,nan,nan,nan,nan,-5.597712350832071,4.338768886864685,-293.337469544568,-1.750113875563641,-1.7137961428821837,-313.6381390691787,-1.5523436211862884,0.028531882764057496,-277.1059682686877
1.967,7.661584687015429,-2.428929690212274,-329.60668081849815,nan,nan,nan,nan,nan,nan,-5.600657332457165,4.337576082834903,-293.40915240917155,-1.7464995014322893,-1.7159258544712288,-313.5477066753717,-1.5439804432203867,0.029346395992379877,-277.196083411297
1.968,7.661149184506495,-2.426712494428235,-329.5332070659411,nan,nan,nan,nan,nan,nan,-5.603606459556019,4.336373792273263,-293.4808192865534,-1.7428777674974307,-1.7180605241477074,-313.45727739400394,-1.5355879138802557,0.030162688841012458,-277.2862094095057
1.96875,7.660719383213884,-2.4244898748279637,-329.45975655638,nan,nan,nan,nan,nan,nan,-5.606559722302299,4.335162036292779,-293.55247037495866,-1.7392488056128603,-1.720200033252103,-313.3668512764796,-1.5271665074655618,0.03098073644386042,-277.3763461035132
1.969,7.660719383213884,-2.4244898748279637,-329.45975655638,nan,nan,nan,nan,nan,nan,-5.606559722302299,4.335162036292779,-293.55247037495866,-1.7392488056128603,-1.720200033252103,-313.3668512764796,-1.5271665074655618,0.03098073644386042,-277.3763461035132
1.97,7.6602951885032216,-2.422262002207456,-329.3863286681415,nan,nan,nan,nan,nan,nan,-5.609517061230945,4.333940851492101,-293.624105499055,-1.7356127441918936,-1.7223442521267784,-313.27642872143304,-1.518716696577937,0.0318005188367274,-277.46649371465446
1.971,7.659876510352245,-2.4200290969580185,-329.31292378620236,nan,nan,nan,nan,nan,nan,-5.612478571351485,4.332710234474908,-293.69572553257944,-1.7319697203536217,-1.724493084264144,-313.18600915110477,-1.5102389551901758,0.032622001736731195,-277.5566514032043
1.972,7.659463241359401,-2.4177913221802663,-329.2395414014446,nan,nan,nan,nan,nan,nan,-5.6154441822600045,4.331470213461156,-293.7673304270537,-1.7283198626767715,-1.7266464030158815,-313.09559285216864,-1.50173375150156,0.033445163579881594,-277.6468192581742
1.973,7.6590552915022405,-2.4155488643895344,-329.16618121216635,nan,nan,nan,nan,nan,nan,-5.618413887693672,4.3302208134501665,-293.8389203381802,-1.7246633013422936,-1.728804090828669,-313.0051799144905,-1.4932015525743956,0.0342699801858894,-277.73699716873705
1.974,7.658652566527242,-2.413301907089211,-329.0928429496642,nan,nan,nan,nan,nan,nan,-5.621387678047713,4.328962057151163,-293.91049545813115,-1.721000166465104,-1.730966031326132,-312.91477039553394,-1.4846428250447117,0.0350964266646825,-277.82718498798766
1.975,7.65825497167792,-2.411050632807341,-329.0195263506564,nan,nan,nan,nan,nan,nan,-5.624365543038944,4.327693966965919,-293.98205598575095,-1.717330587721612,-1.7331321087332108,-312.82436434729163,-1.4760580339905829,0.035924478316613544,-277.9173825629813
1.976,7.6578624122326024,-2.408795223069786,-328.9462311530179,nan,nan,nan,nan,nan,nan,-5.6273474721372505,4.326416565585814,-294.05360212121695,-1.713654694592757,-1.7353022073354634,-312.73396182068916,-1.4674476430038488,0.03675411026303622,-278.00758974048046
1.977,7.657474793544993,-2.4065358584442884,-328.8729570953569,nan,nan,nan,nan,nan,nan,-5.63033345463824,4.325129875783112,-294.12513406518156,-1.7099726160789717,-1.737476212364737,-312.6435628665086,-1.4588121140962773,0.03758529785898728,-278.0978063678803
1.978,7.657092021149458,-2.404272718731259,-328.7997039165259,nan,nan,nan,nan,nan,nan,-5.633323479796329,4.323833920467972,-294.196652018529,-1.7062844808264876,-1.7396540094134691,-312.5531675353415,-1.4501519076065323,0.03841801607594985,-278.18803229342905
1.979,7.656714000641577,-2.4020059826982476,-328.72647135595713,nan,nan,nan,nan,nan,nan,-5.636317536768685,4.322528722968899,-294.26815618239596,-1.7025904170355464,-1.7418354843436632,-312.4627758776888,-1.4414674822896967,0.03925224037988775,-278.2782673662984
1.98,7.656340637905747,-2.399735828366888,-328.6532591535295,nan,nan,nan,nan,nan,nan,-5.6393156144430705,4.321214306490655,-294.3396467581403,-1.6988905525471492,-1.744020523710176,-312.3723879439299,-1.4327592951796755,0.0400879462839128,-278.3685114365578
1.981,7.655971838896673,-2.3974624327488683,-328.5800670494761,nan,nan,nan,nan,nan,nan,-5.642317701769264,4.3198906944800495,-294.4111239471627,-1.69518501482928,-1.746209014798081,-312.2820037843012,-1.4240278018304546,0.04092510881355589,-278.4587643551732
1.982,7.655607509826223,-2.3951859719470554,-328.50689478468666,nan,nan,nan,nan,nan,nan,-5.645323787558058,4.318557910895174,-294.48258795121205,-1.691473930878014,-1.7484008448629462,-312.19162344894056,-1.415273455896054,0.0417637036255185,-278.5490259740627
1.983,7.655247556944204,-2.3929066211746597,-328.43374210038326,nan,nan,nan,nan,nan,nan,-5.648333860494354,4.317215979442575,-294.5540389720294,-1.6877574272631173,-1.750595902043434,-312.1012469877883,-1.4064967095368244,0.042603706131351136,-278.6392961460354
1.984,7.6548918867780555,-2.390624554661301,-328.36060873831025,nan,nan,nan,nan,nan,nan,-5.651347909041594,4.315864924273051,-294.62547721155704,-1.6840356301408606,-1.7527940750785342,-312.01087445078537,-1.3976980130383545,0.043445091784358195,-278.7295747247652
1.984375,7.654540406092598,-2.388339945683872,-328.2874944407833,nan,nan,nan,nan,nan,nan,-5.654365921772127,4.314504769599483,-294.6969028718181,-1.680308665347837,-1.7549952528803952,-311.92050588752187,-1.3888778151839076,0.04428783630130854,-278.81986156495105
1.985,7.654540406092598,-2.388339945683872,-328.2874944407833,nan,nan,nan,nan,nan,nan,-5.654365921772127,4.314504769599483,-294.6969028718181,-1.680308665347837,-1.7549952528803952,-311.92050588752187,-1.3888778151839076,0.04428783630130854,-278.81986156495105
1.986,7.654193021728203,-2.3860529665577532,-328.21439895054726,nan,nan,nan,nan,nan,nan,-5.657387886974055,4.313135539936317,-294.7683161550541,-1.6765766581693682,-1.7571993251053186,-311.8301413476582,-1.3800365629198388,0.04513191512577557,-278.9101565220377
1.987,7.653849640785073,-2.383763788781175,-328.141322010915,nan,nan,nan,nan,nan,nan,-5.660413792912237,4.311757259798994,-294.83971726342,-1.6728397333875238,-1.7594061819153113,-311.73978088051103,-1.371174701399726,0.04597730407857612,-279.000459452623
1.988,7.6535101706051565,-2.381472582727333,-328.0682633657249,nan,nan,nan,nan,nan,nan,-5.6634436277516365,4.31036995389937,-294.9111063992216,-1.669098015482239,-1.7616157138933273,-311.64942453538634,-1.3622926741015224,0.046823978757470984,-279.09077021404113
1.989,7.6531745187065345,-2.3791795177493,-327.9952227593385,nan,nan,nan,nan,nan,nan,-5.666477379503068,4.308973647396984,-294.98248376487385,-1.6653516283968444,-1.763827812375175,-311.5590723613277,-1.3533909227791343,0.04767191508273643,-279.1810886645857
1.99,7.652842592792238,-2.376884762424598,-327.92219993668857,nan,nan,nan,nan,nan,nan,-5.669515036125699,4.307568365221994,-295.05384956272695,-1.6616006956397296,-1.7660423690432745,-311.46872440731215,-1.3444698872725782,0.048521088809027606,-279.2714146635092
1.991,7.652514300896359,-2.3745884841369924,-327.84919464326964,nan,nan,nan,nan,nan,nan,-5.672556585408429,4.306154132768392,-295.1252039952034,-1.6578453402825113,-1.7682592760812774,-311.37838072203954,-1.3355300058040842,0.04937147584637932,-279.3617480710009
1.992,7.652189551151046,-2.372290849327496,-327.7762066250355,nan,nan,nan,nan,nan,nan,-5.675602015049215,4.304730975458644,-295.1965472647519,-1.654085684884793,-1.7704784264701297,-311.2880413540648,-1.326571714610905,0.050223052150825453,-279.45208874813665
1.993,7.651868252093328,-2.3699920235593286,-327.7032356286903,nan,nan,nan,nan,nan,nan,-5.678651312733675,4.30329891884851,-295.267879573773,-1.6503218515418765,-1.7726997134100455,-311.1977063518249,-1.3175954483210706,0.051075793854613326,-279.54243655687804
1.994,7.651550312340476,-2.367692171145989,-327.63028140141364,nan,nan,nan,nan,nan,nan,-5.681704465931946,4.301857988741639,-295.33920112468905,-1.6465539619133034,-1.7749230310776092,-311.1073757634411,-1.3086016395531246,0.05192967696268991,-279.63279136025045
1.995,7.651235640826614,-2.365391455527134,-327.5573436909553,nan,nan,nan,nan,nan,nan,-5.68476146209974,4.300408211230465,-295.410512119818,-1.6427821371183242,-1.7771482735574828,-311.0170496369591,-1.2995907191859084,0.05278467778741442,-279.723153022045
1.996,7.650924146805591,-2.3630900392271115,-327.4844222457438,nan,nan,nan,nan,nan,nan,-5.687822288524872,4.298949612207953,-295.48181276150723,-1.6390064978134964,-1.7793753361922509,-310.9267280202015,-1.2905631162594322,0.05364077231208906,-279.81352140707105
